dates,EMU TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,BD TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,FR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,UK TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,ES TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,BG TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,IT TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,IR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,NL TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,OE TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,PT TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,FN TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,GR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,CZ TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,DK TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,HN TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,NW TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,PO TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,SD TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,SW TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND
7/27/2010,171.824,375.753,448.599,665.4351602276,599.932,439.345,666.702,460.245,392.124,388.04,347.269,566.215,145.577,9.4923995765,65.0032540945,1.0411857106,63.9662209887,58.875,60.0454991713,198.4107880809
7/28/2010,171.97,375.949,448.939,666.8314930389,599.109,439.745,666.499,465.261,392.513,388.563,351.093,566.638,146.314,9.5933434191,65.0328779624,1.0454422715,64.036143449,58.9807372592,59.9382254035,199.2418509895
7/29/2010,172.105,376.419,449.308,665.96909861,598.553,440.213,667.095,464.257,392.982,388.925,351.189,567.005,146.633,9.5998386283,65.0587145867,1.0492983052,64.279811135,59.0609753046,60.1342331535,201.3598795136
7/30/2010,172.393,377.458,450.698,675.5953597403,599.25,440.73,667.619,464.637,393.768,389.37,349.716,567.967,146.499,9.6060104881,65.3610059855,1.0448846896,64.8695377421,58.9003135893,60.498147342,201.1576978101
8/2/2010,172.384,376.944,450.123,677.1428571429,600.208,440.416,668.619,465.678,393.318,388.757,350.358,567.308,146.999,9.6633137295,65.2626421932,1.0597692233,65.2169602054,59.1668863035,60.8772905724,200.2508685317
8/3/2010,173.091,378.634,452.26,681.027992278,602.166,442.182,671.027,467.08,395.138,391.075,351.714,569.759,147.419,9.6116301124,65.6261031213,1.0571141644,65.1065880413,58.8657604078,60.9310137077,199.5986743873
8/4/2010,173.325,379.232,453.226,681.7636045177,602.401,443.019,671.76,467.764,395.956,391.54,352.455,570.688,146.974,9.6733675477,65.7228753959,1.0589699414,65.1568474518,58.9764823618,60.9297544869,198.6175181953
8/5/2010,173.705,380.11,454.417,682.4082320376,602.722,444.444,673.245,467.321,397.005,392.701,353.327,572.073,147.129,9.6508193405,65.9100150981,1.0652992735,64.9856312744,59.1730359604,61.0159486495,199.3934557063
8/6/2010,174.195,380.964,455.846,681.5538997717,605.094,445.876,675.172,468.001,398.046,394.018,354.486,573.378,147.31,9.6135076867,66.1177244239,1.0687625556,64.822707578,59.144890136,61.0793475491,199.9062840538
8/9/2010,174.191,380.889,455.741,682.1926389977,605.426,446.28,675.333,465.425,397.992,394.067,354.825,573.514,147.25,9.6526921911,66.0763944811,1.0726263075,65.0166312922,59.3548711502,61.2551014436,199.3107185434
8/10/2010,173.775,380.798,455.051,680.288634997,602.495,445.519,672.397,461.093,397.576,393.797,353.082,573.393,146.796,9.6675970874,65.9922017086,1.0677303726,64.6669524542,59.402665996,61.1253517388,199.2341285596
8/11/2010,174.43,382.819,457.539,689.6910095307,603.042,447.375,674.32,457.808,399.76,396.071,352.169,576.259,146.823,9.660743069,66.4460014496,1.0573539916,64.5458370754,58.9820269596,61.0979854446,203.8819431714
8/12/2010,174.405,383.167,457.719,692.1715394881,601.864,447.57,673.587,457.796,400.017,396.24,351.583,576.393,146.601,9.7067640354,66.5073613292,1.0665759805,64.9387987116,59.0556471352,61.279430004,206.0937557903
8/13/2010,174.254,383.566,457.857,696.7499236641,598.929,447.089,672.201,457.195,400.402,396.583,350.629,576.729,145.797,9.6711298754,66.5507429231,1.0664504785,64.8927152318,58.9519955171,61.0765357873,207.1013360128
8/16/2010,174.707,385.23,459.678,701.5618327131,599.954,448.368,673.145,456.604,402.086,397.938,350.819,578.42,144.651,9.6899405901,66.9683646688,1.0739499106,65.4244884744,59.6016687191,61.6912950382,209.0056945901
8/17/2010,174.859,385.009,459.605,695.5365897948,603.328,448.492,674.797,458.441,402.079,397.565,351.526,577.781,144.131,9.7062274459,67.0098124757,1.0800190091,65.2276683695,60.1965862718,61.8295238146,208.1987855307
8/18/2010,175.398,385.865,460.967,697.7872133932,606.157,449.659,677.344,459.436,403.128,398.593,352.833,579.004,144.597,9.7244550203,67.235033557,1.0938819923,65.2051073078,60.4927132176,61.7527768962,209.0376069014
8/19/2010,175.475,386.324,461.452,700.6111786148,605.656,449.978,676.867,459.433,403.678,399.194,352.566,579.676,144.652,9.7360483871,67.2945803023,1.090768788,65.1743202646,60.4853681362,61.5308360753,211.5441814819
8/20/2010,175.775,387.635,462.99,706.2995110024,604.651,451.08,677.175,458.295,404.883,400.401,351.896,580.942,144.214,9.7442642764,67.5858135087,1.0835417712,65.1916835252,60.5366528354,61.9479500286,213.210890562
8/23/2010,175.732,387.49,462.805,708.1225114855,604.74,451.195,677.64,457.53,404.75,400.138,351.602,580.706,143.482,9.7577175118,67.6056810707,1.0683829126,65.4239281649,59.781780136,62.1354507837,213.0831465796
8/24/2010,176.33,389.644,465.225,710.5025890953,605.632,453.079,678.364,457.368,406.877,402.131,351.983,582.961,142.831,9.7555265011,68.1476558724,1.0582252824,64.9593307577,59.8247800404,61.9638575849,215.1037249284
8/25/2010,176.557,390.884,466.698,715.2257039888,606.256,454.306,678.555,451.399,408.194,403.293,349.439,583.757,141.218,9.7754385965,68.5703158573,1.0557642101,64.6220536103,60.000249473,62.2524914835,216.8263611197
8/26/2010,176.628,391.344,467.147,715.1638943249,605.919,454.466,678.431,450.888,408.56,403.52,348.991,583.9,141.09,9.8152086354,68.6199834825,1.0602624337,64.9704889334,60.330854645,62.5751447084,215.4451425069
8/27/2010,176.272,390.845,465.993,710.1745848288,604.496,453.506,677.045,448.396,407.874,402.665,347.551,582.749,141.047,9.8517575758,68.6118850836,1.0536151475,64.9356539557,60.3730723755,62.7776919347,214.6362350422
8/30/2010,176.527,391.666,467.103,710.8153930597,603.65,454.899,676.968,449.354,408.84,403.819,348.355,584.321,141.313,9.8193938173,68.6919502565,1.0534874737,65.1680703865,60.2210499874,62.8215391184,215.5661575161
8/31/2010,176.642,392.069,467.229,709.1475211608,603.836,454.926,677.513,449.331,409.292,404.052,348.313,584.982,141.556,9.8502604692,68.8145565922,1.0350129029,65.0314103726,59.8822470562,62.8343430569,217.8219204656
9/1/2010,176.109,389.638,464.472,701.9175108538,604.396,453.222,678.56,448.841,407.051,401.661,347.835,582.538,141.926,9.8748836268,68.2871592352,1.0493697069,65.5461260908,60.3431193354,62.8017970146,214.7382550336
9/2/2010,175.781,387.95,463.385,696.1018068311,604.874,452.362,678.278,449.061,405.547,400.428,346.899,581.262,142.58,9.857391234,67.9280029551,1.0475574053,65.1678379234,60.1833175952,62.5332030621,214.8077441207
9/3/2010,175.295,386.298,461.626,693.1928940103,604.799,450.937,677.546,448.625,403.479,398.735,345.639,579.634,142.704,9.8575475516,67.5731402627,1.0485285074,64.9790115785,60.476148197,62.3078409896,212.8755496081
9/6/2010,175.166,386.544,461.448,692.6596062945,602.925,450.037,676.787,448.598,403.528,398.892,345.032,579.857,142.213,9.8654262312,67.6158433395,1.0489702973,65.0138968209,60.5622775801,62.3960987989,212.7780120366
9/7/2010,175.56,388.659,463.62,699.4419723391,602.911,450.758,676.7,444.049,405.449,400.544,342.436,582.044,141.412,9.8905190732,68.0691197507,1.0344827586,64.8804269473,60.6341073671,62.5862402476,215.7059029262
9/8/2010,175.39,388.327,463.052,703.8576028188,602.897,450.417,676.631,443.145,404.965,400.367,341.315,581.248,140.467,9.9170751469,67.9391004762,1.0393382836,65.0879108324,60.7360670306,62.7729311929,215.511948708
9/9/2010,175.18,386.997,462.145,700.9730911741,602.748,449.404,676.78,445.275,404.041,399.465,341.696,579.686,141.487,9.9127442049,67.7481180034,1.0544273257,64.9482703904,60.8129936759,62.7340542353,214.8515082107
9/10/2010,174.621,385.669,460.191,693.1314596555,601.038,447.195,674.84,446.936,402.506,397.919,342.119,577.948,141.558,9.9128392062,67.3865391589,1.057964507,64.7811139707,60.8879970536,62.7323259491,211.9434194342
9/13/2010,174.307,384.709,459.02,687.5061461894,599.944,446.072,673.33,446.899,401.55,397.048,342.033,577.131,143.066,9.9126534754,67.1758093435,1.0640448831,64.6440257966,60.9215863288,62.564529287,211.83937724
9/14/2010,174.57,385.943,460.059,687.1639295312,600.318,445.494,673.732,445.848,402.605,397.674,342.468,578.169,143.006,9.9643978631,67.4580482269,1.0717126386,64.8193798943,61.1189630365,62.7697046882,213.3968180235
9/15/2010,174.166,384.699,458.427,690.048599028,599.729,444.642,673.175,444.933,401.438,396.251,341.947,576.674,142.894,9.9231066068,67.2593348598,1.0728510638,64.3335187479,61.0418810259,62.4993484776,210.7897459478
9/16/2010,173.48,383.027,455.908,683.1453297523,598.69,442.62,671.616,442.24,399.596,394.1,339.075,574.636,142.776,9.8878800162,66.855704022,1.0705501179,63.734321408,60.8617176128,62.1725892717,207.3197002222
9/17/2010,173.69,384.02,457.397,686.5759827421,598.867,443.107,671.34,436.418,400.719,395.231,336.778,575.621,142.833,9.8802511647,67.047685552,1.0734713393,64.0426080126,60.6962209119,62.5693283242,208.9624573379
9/20/2010,173.26,383.384,456.298,680.6868638772,598.03,441.94,669.345,431.968,399.974,394.185,332.49,574.573,143.037,9.8835360908,66.937103878,1.0809371938,64.4139516959,61.0087446536,62.8299907099,209.3713155593
9/21/2010,173.666,383.893,457.127,678.398816568,599.469,443.321,670.998,435.589,400.586,394.849,333.629,575.219,144.23,9.866872061,67.0161355277,1.084630458,64.5592716697,60.9276207377,62.952202283,209.4504494254
9/22/2010,174.537,386.173,459.614,677.1632116788,602.071,445.733,673.105,436.137,402.936,397.259,335.824,578.002,145.399,9.9073445409,67.3279194631,1.090141704,64.9221412734,60.912383799,62.9950547683,209.5205660877
9/23/2010,174.778,387.308,460.785,685.6174476864,601.883,445.925,673.504,432.694,404.044,398.594,333.389,579.373,145.443,9.8949675325,67.5241930072,1.0847072785,64.9356225886,60.6439823566,63.1204091626,210.8750142852
9/24/2010,174.376,386.293,459.39,678.6105732559,600.628,444.732,672.58,431.601,402.921,397.42,331.816,578.093,145.607,9.9008630318,67.2806464169,1.0967636594,64.9508248431,60.8160685619,63.07417551,208.8010868335
9/27/2010,174.839,387.505,461.044,682.9716703891,600.783,446.927,673.629,429.829,404.391,398.746,330.729,580.011,146.66,9.9231332655,67.4930541574,1.1017874319,64.9031413777,60.8415753927,63.1237892658,209.0863806181
9/28/2010,174.803,388.008,461.498,681.1317892772,599.874,447.048,672.364,425.41,404.804,398.734,327.698,580.215,147.243,9.920195241,67.7100317371,1.1007610313,64.7700185342,60.5231373141,63.3202736555,210.0978207501
9/29/2010,174.779,387.785,461.363,680.4589021202,599.257,446.809,672.154,425.653,404.562,398.425,328.913,579.563,148.219,9.9266700559,67.7631428859,1.102256325,64.6997333333,60.5289621883,63.3694798394,209.3861863672
9/30/2010,174.971,387.406,460.792,674.2067293819,601.52,447.144,674.17,429.784,403.875,397.959,332.02,578.78,149.489,9.9389437265,67.6639940957,1.107296305,64.4449586611,60.604513094,63.0726284343,207.9482661668
10/1/2010,175.142,387.114,460.693,670.9782046121,603.041,447.568,675.131,435.686,403.804,397.687,335.462,578.37,151.421,9.9706260852,67.6550863492,1.1234145367,63.9764425227,61.1882293252,62.5110670953,206.4366958792
10/4/2010,175.612,388.098,461.549,676.5647794373,604.752,447.45,676.814,439.323,404.655,398.573,336.71,579.507,152.145,9.9676623509,67.7908419577,1.126740299,64.1818916985,60.9260334857,62.5040448711,208.1529332232
10/5/2010,175.499,387.582,461.053,669.7491946618,604.633,446.933,676.925,437.345,404.108,398.545,334.845,578.854,152.411,9.9581352647,67.7096021249,1.1389300564,64.1873243989,60.9814353777,62.6876923908,207.3387217482
10/6/2010,176.015,388.521,462.736,668.2965335774,606.426,448.088,679.837,436.107,405.268,400.07,335.071,580.709,153.068,9.9915295851,67.9240448594,1.1363700044,64.1823975551,61.1162814223,62.4411417534,207.1395470514
10/7/2010,175.667,387.76,461.374,666.7631082395,605.692,446.665,678.513,435.399,404.182,399.214,333.778,579.637,153.285,9.9631503775,67.7534268623,1.1208094804,63.7399376985,60.9316159605,62.6510586649,205.2246836617
10/8/2010,175.942,387.897,462.08,669.2567181246,607.005,447.307,680.422,436.42,404.605,399.614,334.73,580.687,153.656,9.9660338845,67.7908910466,1.1129932034,63.6404270252,60.7346272219,62.3947597502,206.8398656215
10/11/2010,176.147,387.669,461.973,668.7482113216,607.795,447.683,681.351,437.277,404.516,399.657,336.293,580.262,156.674,9.9545083972,67.7381247695,1.125346144,63.7612487843,61.1627671683,62.7223881242,206.6398240316
10/12/2010,176.347,388.124,462.884,667.6426289366,607.757,447.625,680.886,436.955,404.902,400.583,335.01,580.333,158.199,9.9701011584,67.8989861059,1.1234065492,63.8043391537,60.9882495488,62.7217983445,209.4094606809
10/13/2010,176.186,387.439,461.776,662.0431083381,606.76,446.734,681.205,438.17,404.289,399.496,335.965,580.319,160.199,9.9936613095,67.7059446702,1.1302959773,64.1448831349,61.4307907806,62.6652985175,207.4810415032
10/14/2010,176.269,387.044,461.455,663.7293916998,608.001,446.834,682.036,443.094,404.042,399.382,338.19,579.923,159.661,9.985578298,67.6349883319,1.1236217156,64.1393559242,61.8543845019,62.7478607699,206.8548447159
10/15/2010,175.904,385.736,459.888,663.5083709502,608.28,445.722,681.543,445.021,402.757,397.882,342.764,578.202,158.868,9.9613495057,67.3410761225,1.1121233782,63.8172447382,61.5004216821,62.1434508966,206.3533358181
10/18/2010,175.869,385.402,459.46,660.4894985486,608.108,445.19,681.789,447.623,402.427,397.57,347.644,577.613,158.667,9.9581506332,67.2361337383,1.1081400203,63.4274307475,61.2714522504,62.0232917832,207.3647508717
10/19/2010,175.532,384.774,458.715,659.8414870567,607.134,444.241,680.612,443.491,401.853,397.028,346.952,576.837,157.955,9.9228747785,67.1034565981,1.0982420502,63.2409109853,60.6775765841,61.5182231737,205.5795429167
10/20/2010,175.396,384.367,458.427,657.9886492622,606.922,443.384,680.847,440.423,401.129,396.618,344.523,575.857,157.604,9.9151972276,67.0497298312,1.1088243047,63.2530497341,60.8015778694,61.6616009194,206.4141508378
10/21/2010,174.821,383.468,457.102,655.4889927369,604.968,442.09,678.012,436.839,399.981,395.614,341.917,574.427,156.761,9.8899104963,66.9235152547,1.1159550234,63.2873866953,60.8080323314,61.7655269043,204.7764732027
10/22/2010,174.909,383.812,457.487,653.9267428121,605.036,442.446,678.596,436.474,400.343,395.84,341.747,574.675,156.732,9.8914757104,66.9555540658,1.1128869653,63.6134495333,60.7397595529,61.9019302008,203.4726924776
10/25/2010,175.325,384.3,458.497,655.2454867555,607.228,444.086,680.798,438.204,400.953,396.805,344.536,575.447,156.808,9.908762771,67.0800399563,1.1186680443,63.5575843563,61.1405424624,62.0463018314,203.4839279797
10/26/2010,175.012,383.288,457.628,660.9004061553,607.188,444.018,679.999,438.633,399.979,396.023,345.726,574.158,155.17,9.8216413374,66.9250777647,1.1121313502,63.2056819508,61.0471470327,61.3502753526,202.1438511682
10/27/2010,174.234,382.126,456.246,656.6922460199,603.909,442.511,676.216,433.211,398.892,394.825,342.885,572.911,151.908,9.7882538846,66.6656387842,1.1059160195,63.2523272604,60.5495959965,60.9517635966,202.1048002931
10/28/2010,174.042,382.236,456.235,657.6813256121,602.828,442.282,675.341,430.32,398.94,394.771,340.79,572.795,151.335,9.8053977273,66.7042087339,1.119434629,62.9642564935,60.507841485,60.9346204476,202.0157307481
10/29/2010,174.152,383.116,456.95,663.0448035889,601.911,443.496,675.308,428.479,399.801,395.409,341.084,573.751,149.814,9.7921814456,66.8175874578,1.1284988027,63.1601966953,60.6314197492,61.2014357995,202.4455010973
11/1/2010,174.329,383.956,458.235,667.6021027093,601.173,444.442,675.408,424.513,400.847,396.394,339.141,574.708,148.76,9.871717378,67.0635804042,1.1280749274,63.7136986721,60.6722456078,61.508662654,200.8195949129
11/2/2010,174.145,384.203,458.419,659.7317504709,599.254,444.24,674.253,420.52,401.161,396.387,336.202,575.006,147.757,9.8756301149,67.1824790108,1.130326896,63.4069631363,60.7474484311,61.4226228804,202.023028713
11/3/2010,174.453,385.01,459.812,664.6718678293,599.019,445.603,675.542,417.621,402.423,397.866,335.002,576.493,147.685,9.8862787518,67.4163452832,1.1235726731,63.4038583484,61.1340284842,61.5166492259,201.9777818248
11/4/2010,174.088,385.392,459.667,665.1782750529,596.051,445.357,673.735,412.958,402.292,397.993,330.581,577.089,145.59,9.8861689106,67.3037762425,1.1237790213,63.7268718685,61.5612440804,61.8855647576,202.4262558411
11/5/2010,174.001,385.471,459.382,669.8908460872,595.276,444.884,673.082,412.556,402.244,397.431,330.51,576.731,144.443,9.8804153094,67.3431546182,1.1163471393,64.1148881213,61.407975891,62.103711702,206.5211409022
11/8/2010,173.701,385.52,459.262,672.1214584301,593.522,444.104,670.298,408.93,402.226,397.505,326.553,576.776,144.46,9.877071542,67.3941540712,1.1120095473,64.178385739,61.048315434,61.7245882258,206.8486112145
11/9/2010,173.586,385.139,459.072,668.8057453956,593.793,443.753,669.921,406.63,401.805,397.016,326.45,576.249,144.668,9.8945825444,67.3627368774,1.1188846237,64.358307846,61.8342845391,61.8602722166,207.6839114833
11/10/2010,173.013,384.736,458.517,670.4749649041,591.563,442.589,667.029,393.022,401.369,396.531,321.627,576.058,143.7,9.8633328598,67.3095731621,1.1146326345,64.1958431276,61.7411522898,61.7935007942,207.3833245936
11/11/2010,172.575,385.175,458.761,677.0246957344,588.043,442.147,661.985,387.846,401.616,396.721,321.149,576.546,142.738,9.8653541709,67.2776790206,1.1020607634,64.0368239639,61.177338523,61.5172739013,208.028566059
11/12/2010,172.444,383.307,456.513,673.3211528261,589.614,440.833,664.218,399.618,399.721,394.94,326.126,574.001,143.375,9.8723732878,66.9745818994,1.1016436962,63.6768043577,61.1600662167,61.1721588238,206.4958733241
11/15/2010,172.34,382.163,455.342,671.8964600201,590.836,440.486,665.09,404.38,398.712,394.142,327.176,572.929,143.9,9.8539547162,66.7212663917,1.1016660643,63.5798869238,61.1150287031,60.9298001923,206.1792259172
11/16/2010,171.764,381.094,453.678,666.1067089276,588.47,439.17,662.995,400.186,397.332,392.653,327.911,571.575,142.529,9.8457322643,66.5040574073,1.0965145606,63.0978453275,60.768024682,60.5582896672,206.2214096489
11/17/2010,171.847,381.27,454.416,669.3927458703,587.77,439.597,663.225,401.123,397.768,393.329,327.642,572.072,142.5,9.8491799285,66.6030408917,1.0993274843,63.3536125866,60.6675931775,60.7923272948,206.5588949039
11/18/2010,171.05,379.268,451.688,664.9203456587,584.623,437.243,659.783,404.028,395.593,391.162,326.834,569.327,143.182,9.8352917301,66.1900003353,1.1049054898,63.1239868605,60.8364093002,60.6290261463,203.7871570474
11/19/2010,171.19,379.297,451.942,660.6574030827,584.122,437.486,662.103,403.102,395.795,391.681,326.415,569.53,143.287,9.8038477116,66.138235373,1.1103805672,62.9271932239,60.8215631781,60.4526534306,202.1057259039
11/22/2010,171.528,380.372,453.196,665.7946224591,583.001,438.674,664.167,404.825,396.951,392.984,327.729,570.992,142.461,9.7852061439,66.350364474,1.1059892892,62.8156832128,60.8076659822,60.5114518427,204.6213131762
11/23/2010,171.733,382.506,455.649,675.1731064634,578.536,439.55,662.766,398.793,399.269,394.945,324.506,573.326,141.893,9.8180492252,66.745441499,1.0960652765,63.1228038011,60.5725837018,61.1298638158,207.5197839703
11/24/2010,170.89,380.892,453.021,670.2798562423,573.051,437.433,660.283,390.72,397.298,392.504,322.693,571.116,141.644,9.80563095,66.3847567437,1.0945709091,63.4036327873,60.3682361564,61.4733437551,207.5876598947
11/25/2010,170.386,379.919,451.8,669.7454331173,570.31,436.255,658.307,387.604,396.406,391.164,322.374,570.044,141.885,9.7685308747,66.2045239644,1.0826181841,63.449298913,59.93265401,61.38105513,205.994158616
11/26/2010,170.392,380.051,451.788,671.7849970467,570.281,435.964,657.995,385.922,396.155,391.306,323.865,569.899,142.539,9.7611487511,66.2073822667,1.0659340659,63.1526369013,59.087221347,61.1873106244,207.2561366464
